DOCUMENTO;ZONAFRANCA?;FECHA;CLIENTE;NOMBRE;BUQUE;ARTICULO;DESCRIPCION;UD;UNIDADES;KG.BRUTOS;KG.NETOS;KG.FACTURAR;P.V.P.;DTO.;IMPORTE;P.COSTE
230100;S;11/01/2023;87;PESQUEIRA LOURIDO SL;LOMBA MAURI;919;CAFE SOLUBLE NATURAL 1/200gr;U;6;1.5;1.2;;2,91;;16,62;2,15
230100;S;11/01/2023;87;PESQUEIRA LOURIDO SL;LOMBA MAURI;S47;PIMENTON PICANTE BI.;U;1;1;1;;11,2;;11,2;3,67
230100;S;11/01/2023;87;PESQUEIRA LOURIDO SL;LOMBA MAURI;AJ9;SALSA SOJA KIKKOMAN 1/250ml;U;6;1.68;1.5;;3,6;;21,6;2,49
230100;S;11/01/2023;87;PESQUEIRA LOURIDO SL;LOMBA MAURI;T61;MAIZ DULCE 1/500gr;U;24;24;19.2;;1,04;;23,28;0,75
230100;S;11/01/2023;87;PESQUEIRA LOURIDO SL;LOMBA MAURI;N46;PASTEL ROYAL QUESO FRESA 1/325;U;18;9;5.99;;3,6;;58,5;2,56
230100;S;11/01/2023;87;PESQUEIRA LOURIDO SL;LOMBA MAURI;E20;ARROZ GRANO LARGO 1/KILO;K;180;184.44;180;;1,35;;205,2;1
230100;S;11/01/2023;87;PESQUEIRA LOURIDO SL;LOMBA MAURI;M09;MOUSSE CHOCOLATE MILKA 1/215g;U;12;3.99;3;;3,41;;39,36;2,52
230100;S;11/01/2023;87;PESQUEIRA LOURIDO SL;LOMBA MAURI;M60;BIZCOCHO ROYAL 1/375gr;U;12;5.33;4.5;;2,45;;29,4;1,79
230100;S;11/01/2023;87;PESQUEIRA LOURIDO SL;LOMBA MAURI;GN1;"GALLETAS MARIA ""MB"" 4/200gr";U;10;9.11;9;;1,86;;17,5;1,35
230100;S;11/01/2023;87;PESQUEIRA LOURIDO SL;LOMBA MAURI;L14;SAL FINA YODADA 1/KILO;K;2;2.4;2;;0,31;;0,62;0,19
230100;S;11/01/2023;87;PESQUEIRA LOURIDO SL;LOMBA MAURI;U10;PASTA ESTRELLAS 1/500gr;U;20;10;10;;0,9;;15;0,66
230100;S;11/01/2023;87;PESQUEIRA LOURIDO SL;LOMBA MAURI;G31;PAN RALLADO 1/250grs;U;10;2.5;2.5;;0,54;;3,5;0,392
230100;S;11/01/2023;87;PESQUEIRA LOURIDO SL;LOMBA MAURI;823;ATUN AC/VEGETAL RO-1000 1/KG;U;2;2.33;2;;7,43;;14,2;5,5
230100;S;11/01/2023;87;PESQUEIRA LOURIDO SL;LOMBA MAURI;FX6;MERMELADA FRESA 1/350gr;U;12;4.99;4.2;;1,04;;12,24;0,75
230100;S;11/01/2023;87;PESQUEIRA LOURIDO SL;LOMBA MAURI;283;DULCE MEMBRILLO FIAMBRERA 4kg;U;3;15;12;;10,3;;30,9;7,626
230100;S;11/01/2023;87;PESQUEIRA LOURIDO SL;LOMBA MAURI;0L4;PI¥A ALMIBAR LATA KG.;U;12;12.49;12;;2,42;;27,6;1,75
230100;S;11/01/2023;87;PESQUEIRA LOURIDO SL;LOMBA MAURI;GG5;AZUCAR BLANQUILLA 1/KILO;K;13;13.54;13;;1,75;;22,75;1,23
230100;S;11/01/2023;87;PESQUEIRA LOURIDO SL;LOMBA MAURI;X14;MELOCOTON ALMIBAR 1/KG;U;24;24.86;24;;2,03;;48,72;1,5
230100;S;11/01/2023;87;PESQUEIRA LOURIDO SL;LOMBA MAURI;Z46;PERA ALMIBAR LATAS 1/KILO;U;24;24.99;24;;2,42;;54,72;1,75
230100;S;11/01/2023;87;PESQUEIRA LOURIDO SL;LOMBA MAURI;Z45;COCTEL FRUTAS-MACEDONIA 1/KG;U;24;24.99;24;;2,55;;52,08;1,85
230100;S;11/01/2023;87;PESQUEIRA LOURIDO SL;LOMBA MAURI;874;VINAGRE BLANCO 1/LITRO;U;3;3.24;3;;0,85;;2,55;0,55
230100;S;11/01/2023;87;PESQUEIRA LOURIDO SL;LOMBA MAURI;GG5;AZUCAR BLANQUILLA 1/KILO;K;7;7.29;7;;1,75;;12,25;1,23
230100;S;11/01/2023;87;PESQUEIRA LOURIDO SL;LOMBA MAURI;GG5;AZUCAR BLANQUILLA 1/KILO;K;30;31.24;30;;1,75;;52,5;1,23
230100;S;11/01/2023;87;PESQUEIRA LOURIDO SL;LOMBA MAURI;FQ2;CHAMPI¥ON LAMINADO 1/500gr;U;1;0.58;0.5;;1;;0,95;0,72
230100;S;11/01/2023;87;PESQUEIRA LOURIDO SL;LOMBA MAURI;FQ2;CHAMPI¥ON LAMINADO 1/500gr;U;23;13.39;11.5;;1;;21,85;0,72
230100;S;11/01/2023;87;PESQUEIRA LOURIDO SL;LOMBA MAURI;T94;GUINDILLA-CAYENA RAMA B.I.;U;4;2;1;;3,45;;5,96;2,49
230100;S;11/01/2023;87;PESQUEIRA LOURIDO SL;LOMBA MAURI;2GO;HUEVO M GRANEL DOCENA;U;30;27;24;;2,7;;66;1,8
230100;S;11/01/2023;87;PESQUEIRA LOURIDO SL;LOMBA MAURI;GG5;AZUCAR BLANQUILLA 1/KILO;K;10;10.18;10;;1,75;;17,5;1,23
230100;S;11/01/2023;87;PESQUEIRA LOURIDO SL;LOMBA MAURI;R63;HARINA PAQUETE KILO;K;10;10;10;;0,87;;8,7;0,62
230100;S;11/01/2023;87;PESQUEIRA LOURIDO SL;LOMBA MAURI;X92;CREMA CACAO 2 CREMAS 1/500gr;U;18;9;9;;2,55;;43,38;1,85
230100;S;11/01/2023;87;PESQUEIRA LOURIDO SL;LOMBA MAURI;R62;SALSA KETCHUP 1/300gr;U;24;7.69;7.2;;0,94;;22,56;0,7
230100;S;11/01/2023;87;PESQUEIRA LOURIDO SL;LOMBA MAURI;P93;LECHE EVAPORADA Bote 1/410gr;U;96;44.57;39.36;;1,5;;135,36;1,067
230100;S;11/01/2023;87;PESQUEIRA LOURIDO SL;LOMBA MAURI;AJ4;INSTANT NOODLES GAMBA 24/85gr;U;20;44.4;40.8;;0,7;;288;0,417
230101;S;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;2BL;GUANTES SHOWA MARRON T/8;U;2;0.2;0.4;;9,48;;28;6,77
230101;S;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;HC2;GUANTES FRIO SHOWA MARRON T/9;U;3;0.21;0.13;;9,48;;27,42;6,77
230101;S;10/01/2023;699;ARMADORES DO MAROSA S.L.U.;BRUEIRO;G76;TANZA 3.60 NEUTRO KR 5M;K;3;378;324;336;6,6;;2008,8;6,39
230102;S;11/01/2023;87;PESQUEIRA LOURIDO SL;LOMBA MAURI;0T4;MANCHESTER KS ROYAL RED 1/1Ct;U;75;21.45;20.34;;7;;525;2,956
230103;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;0T4;MANCHESTER KS ROYAL RED 1/1Ct;U;100;28.6;27.13;;7;;700;2,956
230104;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;X30;MOSQUETON 2.6x100+SBL/A C/100;U;5;18;15;;0,69;;345;0,44
230104;S;05/01/2023;855;PESQUERA LELOMAR, S.L.;NUEVO SALMON;M97;BRUSHES-CEPILLO SUELO S/PALO;U;15;3.87;3.62;;1,99;;29,85;0,89
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;OY1;LECHE CONDENSADA C/C 1/397gr;U;48;19.99;19.05;;1,67;;80,16;1,192
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;HN1;GRELOS AL NATURAL 1/500gr;U;24;12;11.4;;1,87;;44,88;1,38
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;419;ACEITE OLIVA SUAVE LITRO;U;45;46.44;45;;4,42;;198,9;3,68
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;GN3;ACEITE GIRASOL LITRO;U;60;67.99;60;;2,34;;140,4;1,95
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;P58;TOMATE FRITO SOLIS BRIK/350gr;U;60;30;21;;0,77;;46,2;0,56
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;W56;SOPA VERDURAS 24/51gr;U;2;3.4;3.2;;0,69;;33,12;0,2802
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;X58;COLORANTE ALIMENTARIO Salseros;U;8;0.8;0.8;;0,9;;7,2;0,35
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;X58;COLORANTE ALIMENTARIO Salseros;U;4;0.4;0.4;;0,9;;3,6;0,35
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;DT8;PIMIENTO MORRON 1/500grs;u;20;20;10;;1,17;;23,4;0,85
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;B59;CAFE MOLIDO MEZCLA 1/250gr;U;48;13.14;12;;1,87;;89,76;1,3
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;T67;PASTA FIDEO GRUESO 1/500gr;U;10;6.66;5;;0,9;;9;0,75
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;P93;LECHE EVAPORADA Bote 1/410gr;U;144;66.85;59.04;;1,5;;216;1,067
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;T64;PASTA PLUMA-MACARRON 1/500gr;U;10;5.56;5;;0,9;;9;0,59
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;L27;LENTEJA CASTELLANA 1/KILO;K;5;5.5;5;;2,14;;10,7;1,45
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;L28;ALUBIA BLANCA PAQUETE KILO;K;5;5.5;5;;2,64;;13,2;1,95
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;FQ2;CHAMPI¥ON LAMINADO 1/500gr;U;12;6.99;6;;1;;12;0,72
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;S46;PIMENTON DULCE B.I.;U;1;1;1;;11,2;;11,2;3,75
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;S47;PIMENTON PICANTE BI.;U;1;1;1;;11,2;;11,2;3,67
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;DB2;ACEITUNA S/H 1/80gr;U;20;2.22;1.6;;0,54;;10,8;0,39
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;T63;PASTA ESPAGUETI 1/500Gr;U;20;10.55;10;;0,9;;18;0,59
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;N46;PASTEL ROYAL QUESO FRESA 1/325;U;10;5;3.33;;3,6;;36;2,56
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;N44;PASTEL MOUSSE LIMON 1/207grs;U;10;3.16;2.5;;3,6;;36;2,29
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;GG5;AZUCAR BLANQUILLA 1/KILO;K;50;52.08;50;;1,75;;87,5;1,23
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;FQ3;FLAN ROYAL 8 UNDS 1/186grs;U;40;10;7.5;;1,6;;64;1
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;M58;CHANTILLY ROYAL 1/72gr;U;12;1.5;0.86;;1,81;;21,72;1,29
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;532;PIMIENTA NEGRA MOLIDA Salseros;U;6;0.6;0.49;;1,42;;8,52;0,59
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;Z45;COCTEL FRUTAS-MACEDONIA 1/KG;U;24;24.99;24;;2,55;;61,2;1,85
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;X14;MELOCOTON ALMIBAR 1/KG;U;24;24.86;24;;2,03;;48,72;1,5
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;0L4;PI¥A ALMIBAR LATA KG.;U;24;24.99;24;;2,42;;58,08;1,75
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;710;SALSA TABASCO PICANTE 1/60ml;U;10;0.69;0.6;;3,35;;33,5;2,49
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;823;ATUN AC/VEGETAL RO-1000 1/KG;U;12;13.99;12;;7,43;;89,16;5,5
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;U63;SARDINILLA A/VEGETAL Latas;U;40;8;5.6;;1,08;;43,2;0,8
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;U62;AGUJAS EN ACEITE-125RR 1/LATA;U;40;8;5.06;;1,4;;56;1
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;E20;ARROZ GRANO LARGO 1/KILO;K;200;204.94;200;;1,35;;270;1
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;I99;ATUN CLARO AC/VEG OL-120 Lata;U;40;8;6.2;;1,4;;56;0,93
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;822;MEJILLON ESCABECHE OL-120 LATA;U;20;2.8;2.4;;1,19;;23,8;0,85
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;X92;CREMA CACAO 2 CREMAS 1/500gr;U;12;6;6;;2,55;;30,6;1,85
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;AJ4;INSTANT NOODLES GAMBA 24/85gr;U;10;22.2;20.4;;0,7;;168;0,417
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;R62;SALSA KETCHUP 1/300gr;U;30;9.62;9;;0,94;;28,2;0,7
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;GN1;"GALLETAS MARIA ""MB"" 4/200gr";U;30;27.33;27;;1,86;;55,8;1,35
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;2GO;HUEVO M DOCENA;U;40;36;32;;2,7;;108;2,05
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;S32;MAHONESA TOP FRASCO 1/300ml;U;50;16.45;15;;1,49;;74,5;1,05
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;275;LEVADURA POLVO EST.6SOB/90GR.;U;5;0.5;0.41;;0,7;;3,5;0,42
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;ED5;CIERRE CONTENEDOR;U;1;1;1;;;;0;
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;R63;HARINA PAQUETE KILO;K;20;20;20;;0,87;;17,4;0,62
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;AJ9;SALSA SOJA KIKKOMAN 1/250ml;U;10;2.83;2.5;;3,6;;36;2,49
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;IC2;FRITADA A ROSALEIRA 1/500GR;U;72;36;32.88;;2,12;;152,64;1,57
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;L13;SAL GRUESA 1/KILO;K;5;5;5;;0,31;;1,55;0,22
230105;S;12/01/2023;319;PESQUERA JOBEDO, S. L.;NUEVO ZUMAYA;L14;SAL FINA YODADA 1/KILO;K;5;6;5;;0,31;;1,55;0,19
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;P02;TANZA 3.60 NEUTRO PT 10M;K;2;438.37;400.72;396.8;6,2;;2484,46;5,6
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;J24;TANZA 2.50 ROJA PT-1/500mt;K;5;15.97;15.16;16.800;0,3;;4,55;5,6
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;K23;ANZUELO 10/0 INOX TORC C/100;U;16;33.77;30.4;;0,54;;864;0,4
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;ER9;ALAMBRE 1.5x7H Inx AISI316-1R;U;5;61.57;56.34;;0;;0;81,1
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;V17;MACARRON 2/4 TRANSPARENTE 100m;U;4;12;12;;0;;0;10,8
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;Z77;MACARRON 3/5 FLUOR R/200mt;U;4;12.56;12.56;;0;;0;28,47
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;Z40;GRAPA NIQUEL 2.8x18 C/500und;U;10;16;15.5;;0;;0;0,0561
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;712;GRAPA NIQUEL 3.5-4x16 C/500und;U;1;0.85;0.83;;0,111;;55,5;0,0852
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;712;GRAPA NIQUEL 3.5-4x16 C/500und;U;11;9.38;9.16;;0,111;;610,5;0,0852
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;1XJ;GRAPA NIQUEL 1.5x16x0.8 C/1000;U;7;12.6;11.66;;0;;0;0,036
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;SI6;PANTALON AGUA AMAR.RZDO. T/60;U;4;2;2;;30,75;;123;24,58
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;SH3;BOTAS ISOTERMIC.DUNLOP T.44/45;U;5;20;17.5;;94;;470;76,28
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;J72;CHAQUETON FRIO PANOPLY T/L;U;3;3;3;;56,25;;168,75;45
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;S¥3;BOTAS AGUA PVC FOCA T/44 C/P;U;13;26;16.9;;3,02;;39,26;8,7
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;V31;"TENAZA RUSA ""9"" SUPER-EGO";U;5;2.35;2.25;;8,71;;43,55;6,45
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;127;TIJERA CM-100 MANGO AMARILLO;U;5;0.75;0.7;;9,9;;49,5;7,98
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;OKI;FLEJE ADHES.MIEL 132x48 1R;U;108;28.99;28.83;;0,3;;32,4;0,88
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;OKI;FLEJE ADHES.MIEL 132x48 1R;U;36;9.66;9.61;;1,5;;54;0,88
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;N12;CINTA REFLECTANTE R/40 metros;U;1;1;1;;142,8;;142,8;119
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;N12;CINTA REFLECTANTE R/40 metros;U;1;1;1;;142,8;;142,8;119
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;QH6;PLOMO BARRIL PARA PESCA 250gr;U;10;2.52;2.52;;1,54;;15,4;1,138
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;Z34;GIRATORIO C/PLOMO 80gr C/50U;U;2;8.8;8;;0,6;;60;0,48
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;QD5;PILA ALKALINA LR06 C/720 Und;U;20;300;280;;0,02;;288;0,15
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;G03;ZOCALIN PLOMADO ROJO 4.5/100mt;U;1;4.8;4.3;;;;0;45
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;AD2;MALLA EMB 18H/50A ROJO R/500mt;U;10;80;80;;;;0;28,5
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;AD2;MALLA EMB 18H/50A ROJO R/500mt;U;2;16;16;;34,2;;68,4;28,5
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;AD1;MALLA EMB 18H/40A AZUL R/500mt;U;8;64;64;;;;0;28,5
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;AD1;MALLA EMB 18H/40A AZUL R/500mt;U;2;16;16;;34,2;;68,4;28,5
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;AD3;MALLA EMB 18H/60A NARJ R/500mt;U;6;48;48;;0;;0;28,5
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;AD3;MALLA EMB 18H/60A NARJ R/500mt;U;2;16;16;;0;;0;28,5
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;Y83;MALLA NASAS AM 25G/30A R/500mt;U;9;121.5;121.5;;0;;0;41,25
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;Y83;MALLA NASAS AM 25G/30A R/500mt;U;9;121.5;121.5;;49,5;;445,5;41,25
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;H91;CUCHILLO ARCOS Ref/292200;U;12;3.6;3.24;;9,13;;109,56;7,54
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;H91;CUCHILLO ARCOS Ref/292200;U;15;4.5;4.05;;9,13;;136,95;7,54
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;M98;"PIEDRA AFILAR 150x50x25(6"")";U;3;0.82;0.75;;1,52;;4,56;1,13
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;M98;"PIEDRA AFILAR 150x50x25(6"")";U;4;1.1;1;;1,52;;6,08;1,13
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;U76;MACHETA PROF.ARCOS Ref/287800;U;2;1;1;;40,6;;81,2;31,9
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;DV3;TUBO PLASTICO TRANSPRENTE 80cm;K;3;76.8;76.65;65.25;0,15;;11,5;2,25
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;DV3;TUBO PLASTICO TRANSPRENTE 80cm;K;0;0;0;15;2,95;;0;2,25
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;355;TUBO PLASTICO TRANSPRENTE 50cm;K;12;269.86;268.53;255.30;0,15;;40,28;2,25
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;355;TUBO PLASTICO TRANSPRENTE 50cm;K;;0;0;21.70;2,95;;0;2,75
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;M70;TUBO PLASTICO TRANSPRENTE 30cm;K;12;266.34;266.34;292;2,95;;785,7;1,4
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;M97;BRUSHES-CEPILLO SUELO S/PALO;U;7;2.33;1.94;;1,01;;7,07;0,75
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;951;MANGO DE MADERA ROSCADO;U;7;2.29;2.17;;1,26;;8,82;0,93
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;1YD;DESOXIDANTE FERROKLIN 14KG.;U;4;60;56;;56,2;;224,8;44,94
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;H70;FUNDA AZUL 20 cm;K;25;252.97;250;;0,21;;52,5;1,75
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;H41;FUNDA AZUL 35 cm;K;35;353.88;350;;0,21;;73,5;1,75
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;h42;FUNDA AZUL 45 cm;K;11;166.52;165;;0,21;;34,65;1,75
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;h42;FUNDA AZUL 45 cm;K;3;45.41;45;;0,21;;9,45;1,75
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;16;BOYA A-2 RAYADAS;U;10;10.15;10;;22,63;;226,3;18,86
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;0O4;GUANTES LANA;U;20;1.41;1.4;;0,3;;6;0,227
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;785;GUANTES SHOWA AZUL R/660-10/XL;U;30;6;3;;2,47;;74,1;1,9
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;HC2;GUANTES FRIO SHOWA MARRON T/9;U;1;0.07;0.04;;8,81;;8,81;6,77
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;HC2;GUANTES FRIO SHOWA MARRON T/9;U;6;0.43;0.26;;8,81;;52,86;6,77
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;02U;GUANTE TELBLUE 35141 MAPA T/9;U;20;6.66;5;;3,6;;72;2,77
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;05S;GUANTES MAPA HARPON 321.31 T/9;U;30;2.4;1.5;;3,87;;116,1;2,86
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;J85;MANGUITOS AMARILLO PAR;U;20;12;10.66;;5,5;;110;4,26
230107;S;11/01/2023;146;LOUCENZAS INDUSTRIA DE PESCA, S. L.;LOUCENZAS;2ET;LAVAVAJILLAS FLOTA 1/750ml.;U;24;24;18;;0,94;;22,56;0,69
